what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967053737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967056405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967061103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967065290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967070116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967076729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967076901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967078243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967083405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967087986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967093040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967095337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967176004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358967177471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358967177814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358967178173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967182430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967183810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967194212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967209024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967215608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967222985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967229640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967246920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967247092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967248917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967254969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967268407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967273366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967296338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967296494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967299052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967308914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967322874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967327836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1358967332969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358967334716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967336182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967344731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967350319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967355779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967363058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967365784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967374505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967422980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967425133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967426241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967427333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967428612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967430141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358967441993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358967442933
