what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358974130479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974136249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974140680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974143840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974153353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974175974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974179946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974181906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974193588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974210929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974214959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974218110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974230034
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358974230044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974247023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974251733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974254533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974258804
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1358974258844
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1358974262114
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1358974262775
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1358974264865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974266325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974276088
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1358974276168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974278230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974318198
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1358974322199
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358974322199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358974324759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974333651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974402842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974414893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974418814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974420574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974433186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358974444747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974476020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974479461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974482602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974487535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974493016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974499027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974501107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974504657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358974507059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358974507949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358974509319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358974509679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358974510029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974522890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974527172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974528902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974537403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1358974560974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358974565836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974568296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974573137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974575327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358974591122
